"Volume","Volume_Title","Volume_Subtitle","Chapter","Chapter_Title","Paragraph","Paragraph_Title","Line"
"49","第四十九帖 宿木","薫君の中、大納言時代二十四歳夏から二十六歳夏四月頃までの物語","9","第九章　薫の物語　宇治で浮舟に出逢う","3","第三段　浮舟、弁の尼と対面",0
"49","第四十九帖 宿木","薫君の中、大納言時代二十四歳夏から二十六歳夏四月頃までの物語","9","第九章　薫の物語　宇治で浮舟に出逢う","4","第四段　薫、弁の尼に仲立を依頼",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","1","第一段　浮舟の母、娘の良縁を願う",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","2","第二段　継父常陸介と求婚者左近少将",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","3","第三段　左近少将、浮舟が継子だと知る",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","4","第四段　左近少将、常陸介の実娘を所望す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","5","第五段　常陸介、左近少将に満足す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","6","第六段　仲人、左近少将を絶賛す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","7","第七段　左近少将、浮舟から常陸介の実娘にのり換える",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","1","第一章　浮舟の物語　左近少将との縁談とその破綻","8","第八段　浮舟の縁談、破綻す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","2","第二章　浮舟の物語　京に上り、匂宮夫妻と左近少将を見比べる","1","第一段　浮舟の母と乳母の嘆き",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","2","第二章　浮舟の物語　京に上り、匂宮夫妻と左近少将を見比べる","2","第二段　継父常陸介、実娘の結婚の準備",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","2","第二章　浮舟の物語　京に上り、匂宮夫妻と左近少将を見比べる","3","第三段　浮舟の母、京の中君に手紙を贈る",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","2","第二章　浮舟の物語　京に上り、匂宮夫妻と左近少将を見比べる","4","第四段　母、浮舟を匂宮邸に連れ出す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","2","第二章　浮舟の物語　京に上り、匂宮夫妻と左近少将を見比べる","5","第五段　浮舟の母、匂宮と中君夫妻を垣間見る",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","2","第二章　浮舟の物語　京に上り、匂宮夫妻と左近少将を見比べる","6","第六段　浮舟の母、左近少将を垣間見て失望",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","3","第三章　浮舟の物語　浮舟の母、中君に娘の浮舟を託す","1","第一段　浮舟の母、中君と談話す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","3","第三章　浮舟の物語　浮舟の母、中君に娘の浮舟を託す","2","第二段　浮舟の母、娘の不運を訴える",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","3","第三章　浮舟の物語　浮舟の母、中君に娘の浮舟を託す","3","第三段　浮舟の母、薫を見て感嘆す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","3","第三章　浮舟の物語　浮舟の母、中君に娘の浮舟を託す","4","第四段　中君、薫に浮舟を勧める",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","3","第三章　浮舟の物語　浮舟の母、中君に娘の浮舟を託す","5","第五段　浮舟の母、娘に貴人の婿を願う",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","3","第三章　浮舟の物語　浮舟の母、中君に娘の浮舟を託す","6","第六段　浮舟の母、中君に娘を託す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","1","第一段　匂宮、二条院に帰邸",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","2","第二段　匂宮、浮舟に言い寄る",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","3","第三段　浮舟の乳母、困惑、右近、中君に急報",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","4","第四段　宮中から使者が来て、浮舟、危機を脱出",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","5","第五段　乳母、浮舟を慰める",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","6","第六段　匂宮、宮中へ出向く",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","7","第七段　中君、浮舟を慰める",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","4","第四章　浮舟と匂宮の物語　浮舟、匂宮に見つかり言い寄られる","8","第八段　浮舟と中君、物語絵を見ながら語らう",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","5","第五章　浮舟の物語　浮舟、三条の隠れ家に身を寄せる","1","第一段　乳母の急報に浮舟の母、動転す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","5","第五章　浮舟の物語　浮舟、三条の隠れ家に身を寄せる","2","第二段　浮舟の母、娘を三条の隠れ家に移す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","5","第五章　浮舟の物語　浮舟、三条の隠れ家に身を寄せる","3","第三段　母、左近少将と和歌を贈答す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","5","第五章　浮舟の物語　浮舟、三条の隠れ家に身を寄せる","4","第四段　母、薫のことを思う",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","5","第五章　浮舟の物語　浮舟、三条の隠れ家に身を寄せる","5","第五段　浮舟の三条のわび住まい",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","1","第一段　薫、宇治の御堂を見に出かける",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","2","第二段　薫、弁の尼に依頼して出る",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","3","第三段　弁の尼、三条の隠れ家を訪ねる",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","4","第四段　薫、三条の隠れ家の浮舟と逢う",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","5","第五段　薫と浮舟、宇治へ出発",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","6","第六段　薫と浮舟の宇治への道行き",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","7","第七段　宇治に到着、薫、京に手紙を書く",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","8","第八段　薫、浮舟の今後を思案す",0
"50","第五十帖 東屋","薫君の大納言時代二十六歳秋八月から九月までの物語","6","第六章　浮舟と薫の物語　薫、浮舟を伴って宇治へ行く","9","第九段　薫と浮舟、琴を調べて語らう",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","1","第一段　匂宮、浮舟を追想し、中君を恨む",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","2","第二段　薫、浮舟を宇治に放置",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","3","第三段　薫と中君の仲",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","4","第四段　正月、宇治から京の中君への文",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","5","第五段　匂宮、手紙の主を浮舟と察知す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","6","第六段　匂宮、大内記から薫と浮舟の関係を知る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","1","第一章　匂宮の物語　匂宮、大内記から薫と浮舟の関係を聞き知る","7","第七段　匂宮、薫の噂を聞き知り喜ぶ",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","1","第一段　匂宮、宇治行きを大内記に相談",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","2","第二段　宮、馬で宇治へ赴く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","3","第三段　匂宮、浮舟とその女房らを覗き見る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","4","第四段　匂宮、薫の声をまねて浮舟の寝所に忍び込む",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","5","第五段　翌朝、匂宮、京へ帰らず居座る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","6","第六段　右近、匂宮と浮舟の密事を隠蔽す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","7","第七段　右近、浮舟の母の使者の迎えを断わる",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","8","第八段　匂宮と浮舟、一日仲睦まじく過ごす",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","2","第二章　浮舟と匂宮の物語　匂宮、薫の声をまねて浮舟の寝所に忍び込む","9","第九段　翌朝、匂宮、京へ帰る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","3","第三章　浮舟と薫の物語　薫と浮舟、宇治橋の和歌を詠み交す","1","第一段　匂宮、二条院に帰邸し、中君を責める",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","3","第三章　浮舟と薫の物語　薫と浮舟、宇治橋の和歌を詠み交す","2","第二段　明石中宮からと薫の見舞い",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","3","第三章　浮舟と薫の物語　薫と浮舟、宇治橋の和歌を詠み交す","3","第三段　二月上旬、薫、宇治へ行く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","3","第三章　浮舟と薫の物語　薫と浮舟、宇治橋の和歌を詠み交す","4","第四段　薫と浮舟、それぞれの思い",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","3","第三章　浮舟と薫の物語　薫と浮舟、宇治橋の和歌を詠み交す","5","第五段　薫と浮舟、宇治橋の和歌を詠み交す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","1","第一段　二月十日、宮中の詩会催される",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","2","第二段　匂宮、雪の山道の宇治へ行く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","3","第三段　宮と浮舟、橘の小島の和歌を詠み交す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","4","第四段　匂宮、浮舟に心奪われる",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","5","第五段　匂宮、浮舟と一日を過ごす",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","6","第六段　匂宮、京へ帰り立つ",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","4","第四章　浮舟と匂宮の物語　匂宮と浮舟、橘の小島の和歌を詠み交す","7","第七段　匂宮、二条院に帰邸後、病に臥す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","1","第一段　春雨の続く頃、匂宮から手紙が届く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","2","第二段　その同じ頃、薫からも手紙が届く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","3","第三段　匂宮、薫の浮舟を新築邸に移すことを知る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","4","第四段　浮舟の母、京から宇治に来る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","5","第五段　浮舟、母と尼の話から、入水を思う",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","6","第六段　浮舟、母と尼の話から、入水を思う",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","5","第五章　浮舟の物語　浮舟、恋の板ばさみに、入水を思う","7","第七段　浮舟の母、帰京す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","1","第一段　薫と匂宮の使者同士出くわす",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","2","第二段　薫、匂宮が女からの文を読んでいるのを見る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","3","第三段　薫、随身から匂宮と浮舟の関係を知らされる",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","4","第四段　薫、帰邸の道中、思い乱れる",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","5","第五段　薫、宇治へ随身を遣わす",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","6","第六段　右近と侍従、右近の姉の悲話を語る",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","6","第六章　浮舟と薫の物語　浮舟、右近の姉の悲話から死を願う","7","第七段　浮舟、右近の姉の悲話から死を願う",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","1","第一段　内舎人、薫の伝言を右近に伝える",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","2","第二段　浮舟、死を決意して、文を処分す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","3","第三段　三月二十日過ぎ、浮舟、匂宮を思い泣く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","4","第四段　匂宮、宇治へ行く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","5","第五段　匂宮、浮舟に逢えず帰京す",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","6","第六段　浮舟の今生の思い",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","7","第七段　京から母の手紙が届く",0
"51","第五十一帖 浮舟","薫君の大納言時代二十六歳十二月から二十七歳の春雨の降り続く三月頃までの物語","7","第七章　浮舟の物語　浮舟、匂宮にも逢わず、母へ告別の和歌を詠み残す","8","第八段　浮舟、母への告別の和歌を詠み残す",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","1","第一段　宇治の浮舟失踪",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","2","第二段　匂宮から宇治へ使者派遣",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","3","第三段　時方、宇治に到着",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","4","第四段　乳母、悲嘆に暮れる",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","5","第五段　浮舟の母、宇治に到着",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","6","第六段　侍従ら浮舟の葬儀を営む",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","1","第一章　浮舟の物語　浮舟失踪後の人びとの動転","7","第七段　侍従ら真相を隠す",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","2","第二章　浮舟の物語　浮舟失踪と薫、匂宮","1","第一段　薫、石山寺で浮舟失踪の報に接す",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","2","第二章　浮舟の物語　浮舟失踪と薫、匂宮","2","第二段　薫の後悔",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","2","第二章　浮舟の物語　浮舟失踪と薫、匂宮","3","第三段　匂宮悲しみに籠もる",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","2","第二章　浮舟の物語　浮舟失踪と薫、匂宮","4","第四段　薫、匂宮を訪問",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","2","第二章　浮舟の物語　浮舟失踪と薫、匂宮","5","第五段　薫、匂宮と語り合う",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","2","第二章　浮舟の物語　浮舟失踪と薫、匂宮","6","第六段　人は非情の者に非ず",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","3","第三章　匂宮の物語　匂宮、侍従を迎えて語り合う","1","第一段　四月、薫と匂宮、和歌を贈答",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","3","第三章　匂宮の物語　匂宮、侍従を迎えて語り合う","2","第二段　匂宮、右近を迎えに時方派遣",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","3","第三章　匂宮の物語　匂宮、侍従を迎えて語り合う","3","第三段　時方、侍従と語る",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","3","第三章　匂宮の物語　匂宮、侍従を迎えて語り合う","4","第四段　侍従、京の匂宮邸へ",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","3","第三章　匂宮の物語　匂宮、侍従を迎えて語り合う","5","第五段　侍従、宇治へ帰る",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","1","第一段　薫、宇治を訪問",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","2","第二段　薫、真相を聞きただす",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","3","第三段　薫、匂宮と浮舟の関係を知る",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","4","第四段　薫、宇治の過去を追懐す",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","5","第五段　薫、浮舟の母に手紙す",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","6","第六段　浮舟の母からの返書",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","7","第七段　常陸介、浮舟の死を悼む",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","4","第四章　薫の物語　薫、浮舟の法事を営む","8","第八段　浮舟四十九日忌の法事",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","1","第一段　薫と小宰相の君の関係",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","2","第二段　六条院の法華八講",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","3","第三段　小宰相の君、氷を弄ぶ",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","4","第四段　薫と女二宮との夫婦仲",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","5","第五段　薫、明石中宮に対面",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","6","第六段　明石中宮、薫と小宰相の君の関係を聞く",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","5","第五章　薫の物語　明石中宮の女宮たち","7","第七段　明石中宮、薫の三角関係を知る",0
"52","第五十二帖 蜻蛉","薫君の大納言時代二十七歳三月末頃から秋頃までの物語","6","第六章　薫の物語　薫、断腸の秋の思い","1","第一段　女一の宮から妹二の宮への手紙",0
